username,location,joined,nrContributions,nrReviews,nrUpvotes,nrFollowers,followers,nrFollowing,following
idacoco,"Copenhagen, Denmark",Joined in Sep 2011,65,65,44,0,[],0,[]
sdollerup,"Copenhagen, Denmark",Joined in Nov 2018,22,22,27,0,[],0,[]
Nicole_711,"Copenhagen, Denmark",Joined in Aug 2008,329,166,87,0,[],0,[]
Appelgren,"Simrishamn, Sweden",Joined in Nov 2009,399,183,91,0,[],0,[]
JytteJ3,"Greve, Denmark",Joined in Feb 2008,75,49,8,0,[],0,[]
Robbert,"Amsterdam, The Netherlands",Joined in Sep 2006,100,57,15,1,[],0,[]
TrippeyJ,,Joined in Jun 2013,7,7,3,0,[],0,[]
masterm873,"Copenhagen, Denmark",Joined in Jul 2015,3,3,0,0,[],0,[]
Mo11oyr,"Northampton, United Kingdom",Joined in Jul 2015,58,40,14,0,[],0,[]
761rubent,"Rotterdam, The Netherlands",Joined in Jan 2011,86,63,57,0,[],0,[]
Yvaun,"Lucerne, Switzerland",Joined in Aug 2016,1,1,1,0,[],0,[]
394philipm,"Ayrshire, United Kingdom",Joined in Aug 2014,97,72,22,0,[],0,[]
NinoGaRRis,"Luxembourg City, Luxembourg",Joined in Jan 2010,83,33,11,0,[],0,[]
654charlesv,"Pargas, Finland",Joined in Aug 2013,9,9,1,0,[],0,[]
sophierO651FL,"Bristol, United Kingdom",Joined in Jul 2018,48,27,19,0,[],0,[]
goldilocks157,"Malahide, Ireland",Joined in Jun 2016,24,24,8,0,[],0,[]
Belly1979,"Stamford, UK",Joined in Oct 2007,36,33,18,0,[],0,[]
edomazz95,"Copenhagen, Denmark",Joined in Jul 2013,4,2,1,0,[],0,[]
Maarten0123456,"Delden, The Netherlands",Joined in Oct 2015,452,136,43,1,['Silvia0123456'],0,[]
KasperB170,,Joined in Nov 2012,10,10,1,0,[],0,[]
728kristinej,,Joined in Aug 2007,16,11,4,0,[],0,[]
KjellStavanger,"Oslo, Norway",Joined in Mar 2011,47,47,48,0,[],0,[]
Fromonthehill,"Harrogate, United Kingdom",Joined in May 2009,66,33,13,0,[],0,[]
sap1982,Gijón,Joined in Mar 2016,7,7,5,0,[],0,[]
frederikl152,"Frederiksberg, Denmark",Joined in Oct 2008,17,10,3,0,[],0,[]
malt2034,"Copenhagen, Denmark",Joined in Jun 2016,2,2,1,0,[],0,[]
688mathewt,"Cardiff, United Kingdom",Joined in Oct 2013,52,33,37,0,[],0,[]
leifnson,"Malmö, Sweden",Joined in Jan 2011,4,4,0,0,[],0,[]
SvenL296,"Orebro, Sweden",Joined in Sep 2012,73,36,7,0,[],0,[]
66Ihughes66,"Wokingham, United Kingdom",Joined in Sep 2009,288,265,103,0,[],0,[]
soderval,"Västerås, Sweden",Joined in Aug 2012,137,99,90,0,[],3,"['Mpdicka', 'MartinH2795', 'tomasb88']"
MichaelD5517,"Copenhagen, Denmark",Joined in Sep 2012,1,1,1,0,[],0,[]
JBrnxxxx,"Charvil, United Kingdom",Joined in Feb 2014,49,49,14,0,[],0,[]
montaguvilla,"London, United Kingdom",Joined in Mar 2007,74,42,22,0,[],0,[]
Spink1986,"Norwich, United Kingdom",Joined in Aug 2014,520,190,90,0,[],0,[]
spadul4,Italy,Joined in Sep 2015,5,5,3,0,[],0,[]
Arean,"Singapore, Singapore",Joined in Aug 2012,63,59,39,0,[],0,[]
FritzS882,"Thun, Bern, Switzerland",Joined in Sep 2012,7,4,4,0,[],0,[]
caitlinandglenn,"Melbourne, Australia",Joined in Oct 2007,114,80,28,1,[],0,[]
stevemcg59,"Geelong, Australia",Joined in Oct 2010,140,95,66,0,[],0,[]
Jonnhyu,"Helsinki, Finland",Joined in Sep 2010,308,146,137,0,[],0,[]
lisasY6716YW,"Scarsdale, New York",Joined in Jul 2014,34,32,35,0,[],0,[]
norav609,"Calgary, Canada",Joined in Jun 2015,4,4,3,0,[],0,[]
jesperzac,"Copenhagen, Denmark",Joined in Aug 2008,189,96,89,0,[],1,[]
265samf,"Charleston, South Carolina",Joined in Jul 2014,9,9,8,0,[],0,[]
596jakobk,,Joined in Dec 2020,1,1,2,0,[],0,[]
johnkK6911WK,"Lasby, Denmark",Joined in Nov 2012,188,113,43,4,"['Loumse', 'Ran214', '67metteh', '424finnt']",0,[]
TomAppel,"Copenhagen, Denmark",Joined in Apr 2016,22,21,3,0,[],0,[]
joachimr111111,"Virum, Denmark",Joined in Jul 2017,1,1,0,0,[],0,[]
342alexandrub,,Joined in Oct 2016,5,4,2,0,[],0,[]
kristinea2021,"Gentofte, Denmark",Joined in Jan 2021,1,1,0,0,[],0,[]
bentt2013,"Copenhagen, Denmark",Joined in Aug 2013,7,6,1,0,[],0,[]
SoerenAN,"Copenhagen, Denmark",Joined in Jan 2008,35,26,8,0,[],0,[]
KrisReynoldsCPH,,Joined in Jul 2020,1,1,0,0,[],0,[]
Dsn_armada,,Joined in May 2020,1,1,0,0,[],0,[]
johnvU5240AF,,Joined in May 2020,1,1,0,0,[],0,[]
MortenLovesAdventure,"Frederiksberg, Denmark",Joined in Sep 2018,2,2,1,0,[],0,[]
bj_rnst_lej,,Joined in Oct 2014,1,1,0,0,[],0,[]
enricobank1,"Innsbruck, Austria",Joined in Aug 2015,359,142,40,0,[],0,[]
jyrkitr,"Porvoo, Finland",Joined in Dec 2019,1,1,0,0,[],0,[]
alexbL5774TH,,Joined in Mar 2016,1,1,0,0,[],0,[]
ellallie,"Savannah, Georgia",Joined in Oct 2014,8,4,3,0,[],0,[]
KatherineS51,"Melbourne, Australia",Joined in Jun 2013,65,58,72,3,"['thompson751', 'Z7723OTjanew', 'budd001']",1,[]
sophsjostrom,"Melbourne, Australia",Joined in Jul 2019,3,3,0,0,[],0,[]
ellajulie,"Granada, Spain",Joined in Jan 2017,39,26,25,0,[],0,[]
ChristianW3291,"Copenhagen, Denmark",Joined in Oct 2013,32,18,40,1,[],0,[]
SteveR-01,"Cambridge, Cambridgeshire",Joined in Apr 2011,54,51,30,0,[],0,[]
katzsun,"Hong Kong, China",Joined in May 2014,322,106,66,0,[],0,[]
joostv68,"Copenhagen, Denmark",Joined in Dec 2007,3,2,0,1,[],0,[]
Nick_Danger_Fl,"Tampa, Florida",Joined in Jun 2011,18,18,15,0,[],0,[]
NewBlueEyes,"Coastal South Carolina, South Carolina",Joined in Sep 2006,122,120,130,0,[],0,[]
brielke,"Ieper (Ypres), Belgium",Joined in Aug 2014,435,106,36,0,[],0,[]
simplegifts,Philadelphia,Joined in Apr 2009,230,124,60,0,[],1,['French_Mystique']
196shantis,,Joined in Apr 2017,17,17,17,2,"['vankrasn', '179JohnK']",0,[]
paritshah7,,Joined in Jan 2019,1,1,0,0,[],0,[]
Diavolus,"Kuwait City, Kuwait",Joined in Sep 2015,21,21,41,1,[],1,['jamlucy']
FaNancy,"Antwerp, Belgium",Joined in Sep 2013,41,21,23,0,[],1,[]
AxelS1427,"Bornem, Belgium",Joined in Nov 2016,14,12,6,0,[],0,[]
159ashwt,London,Joined in Jul 2015,19,10,11,0,[],0,[]
H1604BEjohnr,"Copenhagen, Denmark",Joined in May 2008,13,13,2,1,[],0,[]
SRK123451,"Fort Lauderdale, Florida",Joined in Oct 2009,43,43,70,1,[],0,[]
eva1555,"Paris, France",Joined in Aug 2015,16,15,4,0,[],0,[]
lloydm972,"Douglas, United Kingdom",Joined in Apr 2015,779,510,262,7,[],7,[]
661charles,"Leeds, United Kingdom",Joined in Sep 2014,152,147,104,0,[],0,[]
TomFLondon,London,Joined in Jul 2008,17,11,4,0,[],0,[]
Travel19233249513,,Joined in Nov 2018,1,1,0,0,[],0,[]
575milat,"Copenhagen, Denmark",Joined in Oct 2018,2,1,2,0,[],0,[]
laughingtraveler,"Washington DC, District of Columbia",Joined in Jul 2006,212,145,106,5,[],3,"['Tripadvisor', 'TravelsNepal', 'jvmaddux']"
angelplace,denmark,Joined in Oct 2008,17,4,0,2,"['769hanshenrikh', '103perw']",0,[]
576mk,Luxembourg,Joined in Jan 2014,166,132,53,0,[],0,[]
TheFrankster,"Brighton, United Kingdom",Joined in Jun 2011,333,316,185,1,['Ontouraj'],0,[]
22Nigel22,"Tiverton, United Kingdom",Joined in Oct 2012,126,103,86,0,[],0,[]
ZippyNaomi,"Newport Pagnell, United Kingdom",Joined in Jul 2014,35,35,20,1,['katyl219'],0,[]
KSCK2018,"Copenhagen, Denmark",Joined in Feb 2016,2,2,6,0,[],0,[]
ktam852,"Hong Kong, China",Joined in Jul 2009,158,29,23,0,[],0,[]
n6gold,"London, United Kingdom",Joined in Aug 2016,30,27,17,0,[],0,[]
AnneC4951,,Joined in Jun 2018,1,1,1,0,[],0,[]
TrailBlazer781220,Taiwan,Joined in Jun 2018,22,4,3,0,[],0,[]
Jesuischarlie73,"Copenhagen, Denmark",Joined in Jul 2016,23,17,2,0,[],0,[]
Raediant36,"Hamilton, Bermuda",Joined in Feb 2014,27,23,5,0,[],0,[]
ie33_,"Washington DC, District of Columbia",Joined in May 2018,7,1,0,0,[],0,[]
yousefyahia84,"Kharkiv, Ukraine",Joined in May 2018,1,1,0,0,[],0,[]
Ivar_Denmark,"Kongens Lyngby, Denmark",Joined in Apr 2011,89,83,25,1,['Sheamushutchins'],0,[]
lingyiw2017,,Joined in Jan 2017,1,1,0,0,[],0,[]
platinum_maverick,"Istanbul, Turkey",Joined in Sep 2015,162,128,45,2,[],2,"['rohinir873', 'GiminianoJ']"
DaniellaB276,,Joined in Nov 2012,3,3,0,0,[],0,[]
ivyschousboe,"Copenhagen, Denmark",Joined in Mar 2017,1,1,0,0,[],0,[]
seikaly,"Copenhagen, Denmark",Joined in Feb 2010,5,5,2,0,[],0,[]
annewjuhl,"Solroed Strand, Denmark",Joined in Apr 2018,1,1,0,0,[],0,[]
106kg,,Joined in Mar 2018,4,2,0,0,[],0,[]
438danieln,"New York City, New York",Joined in Nov 2014,88,84,50,0,[],0,[]
peciiii,,Joined in Dec 2017,2,2,0,0,[],0,[]
I9658AZwilliams,"Irvine, California",Joined in Sep 2016,3,3,6,0,[],0,[]
689maxs,,Joined in Nov 2014,8,8,3,0,[],0,[]
stevo19699,"Waterloo, United Kingdom",Joined in Jun 2013,15,6,12,0,[],0,[]
JonathanMiseroy,"Solna, Sweden",Joined in Jul 2013,8,8,13,0,[],0,[]
R731DLpaulm,"Sydney, Australia",Joined in Oct 2015,162,151,105,0,[],0,[]
Begerel,,Joined in May 2015,41,27,14,0,[],0,[]
ibpotter,"Holstebro, Denmark",Joined in Jan 2011,182,150,61,5,[],4,"['Scottish-Hidden-Gems', 'olidehamois', '478runeh', '557kathrined']"
JanH_Oslo,"Oslo, Norway",Joined in Oct 2007,8,8,2,0,[],0,[]
ashudalian,"Roanoke, Virginia",Joined in May 2016,53,17,4,0,[],0,[]
fatimaglzg,"Mexico City, Mexico",Joined in Sep 2017,1,1,0,0,[],0,[]
lorenzrp,"Lund, Sweden",Joined in Sep 2016,21,21,1,0,[],0,[]
R8295SU_,"Rome, Italy",Joined in Jun 2015,18,10,15,0,[],0,[]
kasperhm1105,"Hong Kong, China",Joined in Jan 2013,40,40,45,0,[],0,[]
CandSF,"Lisburn, United Kingdom",Joined in Feb 2008,140,140,102,0,[],0,[]
Marinaort,,Joined in Aug 2017,1,1,0,0,[],0,[]
dishdishyan,"Ronda, Spain",Joined in May 2009,26,25,10,0,[],0,[]
Ano444,"Melbourne, Australia",Joined in Sep 2008,300,205,205,2,[],4,"['thatbackpacker', 'RetireandTravel', 'luxurytravel', 'ozgabo']"
PatriciaDE24,"Derbyshire, United Kingdom",Joined in Oct 2007,196,95,53,0,[],1,[]
rumpole15,"Toronto, Canada",Joined in Apr 2013,31,30,17,1,['CanadianMum'],0,[]
downunderyankee,"New York City, New York",Joined in Jan 2017,42,42,58,0,[],0,[]
altun13,"Vancouver, Canada",Joined in Jan 2009,589,491,142,2,"['florianaj2019', 'mkgoto']",0,[]
Jayne10,Sydney,Joined in Mar 2007,138,90,68,1,['DPSDentalCoach'],0,[]
DocMcTwiglets,"Derbyshire, United Kingdom",Joined in Dec 2012,15,15,27,0,[],0,[]
alexxia18,"London, United Kingdom",Joined in Sep 2010,100,100,58,0,[],0,[]
jjcdiez1973,"London, United Kingdom",Joined in Sep 2010,161,91,30,0,[],0,[]
Steinar24,"Vardo, Norway",Joined in Jun 2012,5,4,1,0,[],0,[]
kimherforthnielsen,"Copenhagen, Denmark",Joined in Nov 2012,1,1,0,2,[],0,[]
Babyalmie,"Dorset, United Kingdom",Joined in Jul 2012,604,589,257,0,[],0,[]
ajw00,"Palo Alto, California",Joined in Jul 2008,172,119,42,0,[],0,[]
JMcC21,"Watford, United Kingdom",Joined in Aug 2013,6,6,7,0,[],0,[]
mina_traveller,Sweden,Joined in May 2011,213,129,72,0,[],0,[]
Ric1982,"London, United Kingdom",Joined in Mar 2012,12,11,8,1,['KirstyM45'],0,[]
KayneS,"Copenhagen, Denmark",Joined in Jan 2012,3,3,3,0,[],0,[]
susanne875,Denmark,Joined in Dec 2016,1,1,0,0,[],0,[]
Marky_Mark1969,"Cambridge, England",Joined in May 2006,86,85,90,1,['S_Rizvi_UK'],0,[]
begumagca,"London, United Kingdom",Joined in Nov 2016,2,2,14,0,[],0,[]
Tracyspatz,"Zurich, Switzerland",Joined in Apr 2016,29,29,8,0,[],0,[]
gitanomericano,"San Francisco, California",Joined in Oct 2015,83,83,22,0,[],0,[]
YMDL,"Hong Kong, China",Joined in Oct 2012,122,78,44,2,[],11,"['Tripadvisor', 'NatGeo', 'TravelandLeisure', 'TravelChannel', 'CNTraveler', 'TimeOut', 'FourSeasons', 'galavante', 'DeparturesMag', 'LuxuryColumnist', 'luxurytravel']"
Peru201193,"Las Vegas, Nevada",Joined in Dec 2008,265,157,175,0,[],0,[]
meredithw907,"Adelaide, Australia",Joined in Feb 2016,8,8,0,0,[],0,[]
garynoble1,"Lancashire, United Kingdom",Joined in Sep 2016,1,1,0,0,[],0,[]
Californianshack,"Aston Clinton, United Kingdom",Joined in Aug 2016,17,11,5,1,[],0,[]
C9665BHdavidm,"Long Island City, New York",Joined in Nov 2014,19,19,24,0,[],0,[]
67sarahi,"London, United Kingdom",Joined in Jun 2012,51,34,9,0,[],0,[]
spark41,"Copenhagen, Denmark",Joined in Oct 2008,414,414,125,1,[],0,[]
thorarneaasen,"Stavanger, Norway",Joined in Mar 2014,11,11,10,0,[],0,[]
ww_1984,"Dundee, United Kingdom",Joined in Jan 2013,257,192,61,1,[],0,[]
AkosP2013,"Budapest, Hungary",Joined in Aug 2013,55,47,42,0,[],0,[]
chrissie21Yorkshire,Yorkshire,Joined in Apr 2010,254,242,105,0,[],0,[]
Global232520,,Joined in May 2010,9,9,5,0,[],0,[]
BartvK,"Utrecht, The Netherlands",Joined in Dec 2012,196,196,33,0,[],0,[]
MarleneL7,"New York City, New York",Joined in Dec 2011,58,58,43,0,[],0,[]
SofieL699,,Joined in Aug 2013,1,1,0,0,[],0,[]
Annie123081,"Atlanta, Georgia",Joined in Mar 2010,341,281,192,0,[],0,[]
abella16,"London, United Kingdom",Joined in Jun 2016,1,1,3,0,[],0,[]
isheenthisheen,Bangalore,Joined in Nov 2009,29,20,14,0,[],0,[]
HristinaB,"Athens, Greece",Joined in Apr 2011,78,30,42,0,[],0,[]
conorc511,,Joined in Apr 2016,68,52,32,0,[],0,[]
ConradSeattle,Seattle,Joined in Jul 2010,143,44,15,0,[],0,[]
krestenb,,Joined in Jan 2010,1,1,0,0,[],0,[]
dobssi,"Ystad, Sweden",Joined in Nov 2007,40,39,50,0,[],0,[]
SallyC3,"Chelmsford, United Kingdom",Joined in Aug 2011,7,7,3,0,[],0,[]
roaminjuliet,"Dubai, United Arab Emirates",Joined in Jun 2012,446,167,92,0,[],0,[]
jameshenshall,"Sheffield, United Kingdom",Joined in Aug 2015,5,5,1,0,[],0,[]
AllanGeert,Orlando,Joined in May 2008,9,4,0,0,[],0,[]
mojojuel,"Copenhagen, Denmark",Joined in Mar 2016,1,1,0,0,[],0,[]
alex2809,"Douai, France",Joined in Jan 2016,2,2,1,0,[],0,[]
tinacozzie,London,Joined in Mar 2008,47,35,42,0,[],0,[]
IanNYC,"New York City, New York",Joined in Apr 2009,36,6,2,0,[],0,[]
CustardApple_10,India,Joined in Jan 2010,32,32,36,0,[],0,[]
Seasoned1971,"Braunton, United Kingdom",Joined in Nov 2010,29,24,18,0,[],0,[]
JRTLondon,London,Joined in May 2008,46,38,12,0,[],0,[]
OhEarcain,"London, United Kingdom",Joined in Jan 2011,115,111,35,0,[],0,[]
968benitav,"Oxelosund, Sweden",Joined in Mar 2012,33,22,5,1,[],0,[]
clairesG5654JQ,,Joined in Oct 2015,9,8,2,0,[],0,[]
VickiE770,"Kalvehave, Denmark",Joined in Jun 2012,468,118,41,1,[],6,"['annettekQ1073JF', '389jesperj', '3anderss', 'KirstenT331', 'FrederikkeRasmussen', 'Hallum']"
dawsonwine,"Copenhagen, Denmark",Joined in Oct 2015,2,2,1,0,[],0,[]
TomoZhimo,"Charlotte, North Carolina",Joined in Aug 2008,46,19,4,0,[],0,[]
JeffStranks,"Brasilia, Df",Joined in May 2006,207,193,212,1,['shadown377'],0,[]
Davewise,"Lyndhurst, New Jersey",Joined in Mar 2010,308,290,106,0,[],0,[]
bizygal,"Hershey, Pennsylvania",Joined in Jun 2008,36,22,29,0,[],0,[]
MichelRz,"Warsaw, Poland",Joined in Oct 2012,14,14,3,0,[],1,[]
haddonite198,"Haddonfield, New Jersey",Joined in Jan 2015,26,24,19,0,[],0,[]
Browbrowser,,Joined in Dec 2014,3,3,1,0,[],0,[]
kathrynl562,"Sharon, Pennsylvania",Joined in Jul 2013,23,22,3,0,[],0,[]
rene999,hong kong,Joined in Apr 2008,169,33,52,1,['peggymcca'],0,[]
Oinkers,"London, United Kingdom",Joined in Jan 2012,336,98,58,0,[],0,[]
jonasnorge,"Bergen, Norway",Joined in Oct 2013,6,6,4,0,[],0,[]
InternatTraveller,London,Joined in Feb 2008,17,17,7,0,[],0,[]
Rileyj01,"Kleve, Germany",Joined in Oct 2009,43,40,7,2,"['helenbellz', 'papab63']",0,[]
Lieutenant,"Varde, Denmark",Joined in Dec 2007,16,14,6,1,['517nielsm'],2,[]
manarch,"Perth, Australia",Joined in Jan 2008,142,105,67,0,[],1,[]
bennwalker,"Welwyn Garden City, United Kingdom",Joined in Jul 2017,186,38,39,0,[],1,['Bart_the_Guide']
laylapretoria,United Kingdom,Joined in Jul 2008,176,172,88,0,[],0,[]
MaudraS,"Sammamish, Washington",Joined in Oct 2014,456,270,113,0,[],0,[]
pompon212,"Stockholm, Sweden",Joined in Sep 2019,3,2,0,1,[],0,[]
LisaB157,"La Jolla, California",Joined in Aug 2012,596,289,149,0,[],0,[]
150478,"Kongens Lyngby, Denmark",Joined in Nov 2010,27,27,25,0,[],0,[]
elizabethn188633,"The Hague, The Netherlands",Joined in Feb 2012,148,142,52,0,[],0,[]
Stahl_D,"Toronto, Canada",Joined in Aug 2011,60,53,67,0,[],0,[]
783albertot,"Monterrey, Mexico",Joined in Jul 2014,71,42,6,0,[],2,[]
wine28,Pennsylvania,Joined in Oct 2009,90,81,48,0,[],3,[]
suemike_12,"Geneva, Switzerland",Joined in Mar 2010,97,80,34,0,[],0,[]
Tashyyyy,,Joined in May 2019,3,3,0,0,[],0,[]
beccared92,"Nenagh, Ireland",Joined in Jul 2016,72,52,17,0,[],0,[]
clspv9,"Pompano Beach, Florida",Joined in Jun 2016,59,59,10,0,[],0,[]
michcarl651,"Woodbury, Minnesota",Joined in Mar 2015,50,46,16,0,[],0,[]
IrinaB960,"Philadelphia, Pennsylvania",Joined in Oct 2012,541,238,215,4,[],1,['934geraldt']
ryandensley1986,"Sudbury, United Kingdom",Joined in May 2016,37,20,7,0,[],0,[]
mslotman,"Doetinchem, The Netherlands",Joined in Sep 2016,333,228,87,0,[],1,['542sylvesterv']
EloZ523,"Paris, France",Joined in Oct 2012,312,208,156,1,[],0,[]
MaryLS,"San Diego, California",Joined in Jun 2009,298,201,46,2,"['sevensilver', 'Getaway822230']",0,[]
PCmonkey,Ohio,Joined in Mar 2005,500,450,136,1,[],0,[]
franksD3868SS,,Joined in Jul 2018,124,54,10,1,['noorannina'],0,[]
U5373PDwilliamp,,Joined in Aug 2016,11,11,14,1,['tom_benj'],0,[]
FreddieFvE,"Johannesburg, South Africa",Joined in Mar 2012,188,66,65,0,[],0,[]
AucklandBruce,Auckland,Joined in Jun 2010,144,143,43,0,[],0,[]
Heartstotravel,"Rochester, Minnesota",Joined in Jul 2012,934,340,110,0,[],1,[]
Stearnsbd,"Roseville, California, United States",Joined in Jul 2012,52,46,25,0,[],0,[]
barravore4,Northern Ireland,Joined in May 2011,67,62,50,0,[],0,[]
Pappabaud,"Ijmuiden, The Netherlands",Joined in Jul 2011,131,62,32,0,[],0,[]
yossir136,"Modi'in-Maccabim-Re'ut, Israel",Joined in May 2015,43,37,11,0,[],0,[]
lahulpe80,"Brussels, Belgium",Joined in Mar 2007,130,129,57,0,[],0,[]
RoryH1,Cape Town,Joined in Dec 2013,116,116,148,1,['grlgrdgate'],0,[]
KH198,"Annapolis, Maryland",Joined in Dec 2012,380,353,149,1,['drizzystacks'],0,[]
maureengrace,"Palm Desert, California",Joined in Aug 2012,36,36,11,0,[],0,[]
WimLeuven,"Leuven, Belgium",Joined in Apr 2007,284,284,199,0,[],0,[]
Andrei-DK,"Copenhagen, Denmark",Joined in Jun 2014,297,105,20,0,[],0,[]
trampercd6,,Joined in Mar 2018,8,5,1,0,[],0,[]
bjartek2014,"Hurdal Municipality, Norway",Joined in Sep 2007,207,42,15,0,[],1,[]
586saschae,"Blumberg, Germany",Joined in Dec 2017,396,126,60,1,[],0,[]
Volmoore,"Chattanooga, Tennessee",Joined in Oct 2012,26,26,6,0,[],0,[]
MikionVacation,"Zurich, Switzerland",Joined in Feb 2017,234,234,96,1,['G367PSrogers'],0,[]
barbara5london,london,Joined in Jun 2009,24,19,5,0,[],0,[]
50oddtimes,"London, United Kingdom",Joined in Oct 2014,46,43,17,0,[],0,[]
T0niaYVR,"Vancouver, Canada",Joined in Nov 2008,127,116,87,0,[],0,[]
erstokke,"Oslo, Norway",Joined in May 2008,19,18,29,0,[],0,[]
BillTft,United Kingdom,Joined in May 2012,88,78,27,0,[],0,[]
AnnaS11344,,Joined in Jan 2013,13,13,5,1,['sigrunheidaseastrand'],0,[]
MMAAAADD,"Hamburg, Germany",Joined in Jul 2015,201,78,131,0,[],0,[]
juliek445,"Hornsea, United Kingdom",Joined in Feb 2007,29,29,19,0,[],0,[]
Jacov_12,"Alte, Portugal",Joined in May 2012,183,174,62,0,[],0,[]
rcarz,"Arley, Alabama",Joined in Sep 2014,15,15,10,0,[],0,[]
deh99,"Norfolk, Virginia",Joined in Feb 2017,134,134,36,0,[],0,[]
London30years,,Joined in Sep 2017,4,4,8,0,[],2,[]
SteveDrab,"Divonne-les-Bains, France",Joined in Jun 2014,547,547,156,0,[],1,['Tripadvisor']
Fiebe63,"Tauranga, New Zealand",Joined in Aug 2016,95,95,17,0,[],0,[]
sleirovm,"As, Norway",Joined in Nov 2016,11,7,1,0,[],0,[]
andelova_simona,"Prague, Czech Republic",Joined in Oct 2015,56,18,41,2,"['Kocourkova123', '815katerinav']",0,[]
FrequentFlyer1969,"Perth, Australia",Joined in Oct 2007,97,72,29,2,[],0,[]
Fred1021,"Los Angeles, California",Joined in Apr 2016,155,110,19,0,[],0,[]
silverflame13,"Melbourne, Australia",Joined in Feb 2015,58,10,7,0,[],0,[]
spruceterry,Lincolshire,Joined in Jun 2007,41,41,30,0,[],0,[]
Divacruz,"Porto, Portugal",Joined in Jun 2012,12,8,3,0,[],0,[]
leekarlok,"Hong Kong, China",Joined in Jun 2016,4,2,0,0,[],0,[]
olej_rgenr,"Strommen, Norway",Joined in Jan 2013,499,231,67,8,[],0,[]
srqwriter,"Sarasota, Florida",Joined in Feb 2013,227,135,109,1,[],0,[]
G3113MY_,"Oslo, Norway",Joined in Apr 2013,8,4,0,0,[],0,[]
LivS41,"Oslo, Norway",Joined in Jul 2012,164,138,49,1,[],0,[]
Ani9701,"Stuttgart, Germany",Joined in Jan 2014,323,287,101,0,[],0,[]
RobQ65,Toronto,Joined in Mar 2010,91,90,59,0,[],0,[]
gastut,"Copenhagen, Denmark",Joined in Jan 2009,21,21,11,0,[],0,[]
ClareBear8282,,Joined in Jan 2017,22,9,4,0,[],0,[]
MissyN23,"London, United Kingdom",Joined in Aug 2013,21,21,16,0,[],0,[]
trieste06,"Los Angeles, California",Joined in Jul 2016,4,4,3,0,[],0,[]
MichaelFriisJ,"Aalborg, Denmark",Joined in Feb 2012,361,315,152,3,"['leo-experience', '27jerrik', 'jesper_d_s_e']",0,[]
chewygmb,"Nuneaton, United Kingdom",Joined in May 2010,37,37,12,0,[],0,[]
23storms,"Brussels, Belgium",Joined in Jan 2017,190,151,73,0,[],0,[]
robertcI6919BH,"Gotland, Sweden",Joined in Jul 2014,63,53,9,0,[],0,[]
Publius-DC,"Washington DC, District of Columbia",Joined in Dec 2008,345,344,122,0,[],0,[]
251Deedee46,"Barnstaple, United Kingdom",Joined in Oct 2013,55,43,16,1,[],0,[]
RGM26,"London, United Kingdom",Joined in Dec 2013,30,30,51,0,[],0,[]
BleedingAussie,"Sydney, Australia",Joined in Aug 2013,115,108,70,0,[],0,[]
dpbird,"San Francisco, California",Joined in May 2005,43,34,45,0,[],0,[]
nannainie,"Valby, Denmark",Joined in Oct 2015,13,7,4,0,[],0,[]
czematis,"Dallas, Texas",Joined in Oct 2009,377,265,183,0,[],0,[]
JumboJetJohnny,"Melbourne, Australia",Joined in Jul 2013,501,279,281,0,[],0,[]
A7ivan,Washington DC,Joined in Aug 2014,40,35,25,0,[],0,[]
Belou61,"Courbevoie, France",Joined in Jul 2016,114,114,56,0,[],0,[]
emmalF9054GU,,Joined in Dec 2014,2,2,2,0,[],0,[]
SusanaD946,,Joined in May 2008,23,23,1,0,[],0,[]
Ozfemale,"Sydney, Australia",Joined in Apr 2016,872,202,40,0,[],0,[]
Springs2012,"Yorkshire Dales National Park, United Kingdom",Joined in Jan 2013,53,53,20,0,[],0,[]
BuffCrone,Arizona,Joined in Feb 2010,628,481,343,0,[],0,[]
KathlynB,"Sydney, Australia",Joined in Nov 2007,38,25,10,0,[],0,[]
SunriseSki,Singapore,Joined in Sep 2010,909,818,396,0,[],0,[]
vesnam439,"Tempe, Arizona",Joined in Jun 2013,21,13,4,0,[],0,[]
188andrea12345,"Milton Keynes, United Kingdom",Joined in Dec 2015,46,33,10,0,[],0,[]
dorypet,"Rockville, Maryland",Joined in Nov 2015,17,16,5,0,[],0,[]
TravlinWee,"Aiken, SC",Joined in Jun 2008,238,234,80,2,"['bassel_saltan', 'sonnybunny']",0,[]
CO3CSH,"Singapore, Singapore",Joined in Apr 2014,85,20,5,0,[],0,[]
sulger,,Joined in Nov 2012,30,30,5,0,[],0,[]
sheilaward1252,"Deal, United Kingdom",Joined in Sep 2010,60,60,69,0,[],0,[]
MrsFuzzyBear,"Leamington Spa, United Kingdom",Joined in Aug 2005,250,231,221,0,[],0,[]
KingGeorgeJoe,"King George, Virginia",Joined in Oct 2013,44,44,13,0,[],0,[]
315ileanaw,"Orlando, Florida",Joined in Dec 2012,61,39,35,0,[],0,[]
dmitrijo,"Copenhagen, Denmark",Joined in Sep 2012,84,34,12,1,[],0,[]
CathyJ9b,"Chelsea, Canada",Joined in Jul 2008,193,186,112,0,[],0,[]
Worldtraveller2005,"Toronto, Canada",Joined in Feb 2004,393,154,109,1,['sevensilver'],0,[]
PeterInCanberra,,Joined in Feb 2016,1,1,1,0,[],0,[]
Glaina,"Oakville, Canada",Joined in Jun 2015,24,23,16,0,[],0,[]
